,instance_id,input.text,references,predicted_text_0,stats.exact_match_0,predicted_text_1,stats.exact_match_1,predicted_text_2,stats.exact_match_2,predicted_text_3,stats.exact_match_3,predicted_text_4,stats.exact_match_4,predicted_text_5,stats.exact_match_5,predicted_text_6,stats.exact_match_6,predicted_text_7,stats.exact_match_7,predicted_text_8,stats.exact_match_8,predicted_text_9,stats.exact_match_9,predicted_text_10,stats.exact_match_10,predicted_text_11,stats.exact_match_11,predicted_text_12,stats.exact_match_12,predicted_text_13,stats.exact_match_13,predicted_text_14,stats.exact_match_14,predicted_text_15,stats.exact_match_15,predicted_text_16,stats.exact_match_16,predicted_text_17,stats.exact_match_17,predicted_text_18,stats.exact_match_18,predicted_text_19,stats.exact_match_19,predicted_text_20,stats.exact_match_20,predicted_text_21,stats.exact_match_21,predicted_text_22,stats.exact_match_22,predicted_text_23,stats.exact_match_23,predicted_text_24,stats.exact_match_24,predicted_text_25,stats.exact_match_25,predicted_text_26,stats.exact_match_26,predicted_text_27,stats.exact_match_27,predicted_text_28,stats.exact_match_28,predicted_text_29,stats.exact_match_29,std,agreement_level
101,id5058,Which animal is considered a predator?,antSALILSPLITCHECKsnake (correct)SALILSPLITCHECKelephantSALILSPLITCHECKgiraffe, B,1.0, B,1.0,B,1.0, B,1.0, C,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0,B,1.0, C,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, A,0.0, B,1.0,B,1.0,B,1.0,0.3457459036417605,Low
205,id5162,"There are various creatures that live in forests, such as",giant fishSALILSPLITCHECKenormous crabsSALILSPLITCHECKwhitetails (correct)SALILSPLITCHECKdesert jackals, C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,D,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, A,0.0, C,1.0,C,1.0, B,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,0.3457459036417605,Low
83,id5040,What is the benefit to using a frosted window film over a non treated windows?,they are easier to makeSALILSPLITCHECKthey let in less light (correct)SALILSPLITCHECKthey are cheaper to produceSALILSPLITCHECKthey are much stronger, B,1.0, B,1.0,B,1.0, B,1.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,D,0.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, D,0.0, B,1.0,B,1.0,B,1.0,0.3457459036417605,Low
489,id5446,"Photosynthesis does what by converting carbon dioxide, water, and sunlight into carbohydrates?",nourishes small protein bits that need to eat with tiny shakesSALILSPLITCHECKproviding nourishment which enables some growth to vegetation (correct)SALILSPLITCHECKmixes carbs into soluble plant matterSALILSPLITCHECKmakes good vegetable protein, B,1.0, B,1.0,B,1.0, B,1.0, C,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0,B,1.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, C,0.0, B,1.0,B,1.0,B,1.0,0.3457459036417605,Low
488,id5445,A dog is more likely to shiver at,1 pmSALILSPLITCHECK5 am (correct)SALILSPLITCHECK9 amSALILSPLITCHECK6 pm, B,1.0, B,1.0,B,1.0, B,1.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, C,0.0, B,1.0,B,1.0, A,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, C,0.0, B,1.0,B,1.0,B,1.0,0.3457459036417605,Low
189,id5146,When a kid slams on the brakes on their bike what is caused?,bike helmetSALILSPLITCHECKavoiding accidentsSALILSPLITCHECKfriction (correct)SALILSPLITCHECKgearing, C,1.0, C,1.0,C,1.0, C,1.0, B,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, B,0.0, C,1.0,C,1.0, B,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,0.3457459036417605,Low
338,id5295,"When trying to find fresh clams for dinner, a hungry person would don",a dinner jacketSALILSPLITCHECKa diving suit (correct)SALILSPLITCHECKa warm coatSALILSPLITCHECKa dress suit, B,1.0, B,1.0,B,1.0, B,1.0, C,0.0, B,1.0, B,1.0,B,1.0,C,0.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, C,0.0, B,1.0,B,1.0, B,1.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, C,0.0, B,1.0,B,1.0,B,1.0,0.3457459036417605,Low
413,id5370,Quartz crystals are made up of,majicSALILSPLITCHECKhexagons (correct)SALILSPLITCHECKoctogonsSALILSPLITCHECKwater, B,1.0, B,1.0,B,1.0, B,1.0, C,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, C,0.0, B,1.0,B,1.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, A,0.0, B,1.0,B,1.0,B,1.0,0.3457459036417605,Low
493,id5450,The Grand Canyon was formed by,a volcano erupting in 1782SALILSPLITCHECKa river named after the 20th state to join the union flowing over timeSALILSPLITCHECKa river named after the 38th state to join the union flowing over time (correct)SALILSPLITCHECKthe Great Lakes drying up, B,0.0, B,0.0,B,0.0, B,0.0, C,1.0, B,0.0, B,0.0,B,0.0,B,0.0,B,0.0,B,0.0,B,0.0,C,1.0, B,0.0, C,1.0, B,0.0, B,0.0,B,0.0, D,0.0, B,0.0, B,0.0,B,0.0,B,0.0,B,0.0, B,0.0,B,0.0, C,1.0, B,0.0,B,0.0,B,0.0,0.3457459036417605,Low
357,id5314,The harder a child pushes a toy car,decreases the distance it will travelSALILSPLITCHECKthe further it will roll across the floor (correct)SALILSPLITCHECKthe quicker the child will want to play with another toySALILSPLITCHECKdetermines how long the child with play with it, B,1.0, B,1.0,B,1.0, B,1.0, B,1.0, A,0.0, B,1.0,B,1.0,D,0.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, A,0.0, B,1.0,B,1.0, A,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, B,1.0, B,1.0,B,1.0,B,1.0,0.3457459036417605,Low
130,id5087,"A dog is going to have to corral sheep for the afternoon, so it needs to prepare its body for the enormous workload ahead of it. The dog is",breaks for birds on the roadSALILSPLITCHECKgiven a large breakfast (correct)SALILSPLITCHECKeats a few corn cobsSALILSPLITCHECKgiven two apples to watch, B,1.0, B,1.0,B,1.0, B,1.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0,B,1.0, A,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, D,0.0, B,1.0,B,1.0,B,1.0,0.3457459036417605,Low
345,id5302,A stick bug uses what to protect itself from predators?,poisonSALILSPLITCHECKits appearance (correct)SALILSPLITCHECKspeedSALILSPLITCHECKhearing, B,1.0, B,1.0,B,1.0, B,1.0, C,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0,B,1.0, C,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, D,0.0, B,1.0,B,1.0,B,1.0,0.3457459036417605,Low
70,id5027,How can we see that the coloration of fur is an inherited characteristic?,puppies have soft furSALILSPLITCHECKkittens look like their parents (correct)SALILSPLITCHECKall mammals are born with furSALILSPLITCHECKbaby rats are mostly bald, B,1.0, B,1.0,B,1.0, B,1.0, C,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0,B,1.0, C,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, A,0.0, B,1.0,B,1.0,B,1.0,0.3457459036417605,Low
309,id5266,Which of the following human activities can lead to a change in the local ecosystem?,swimming in a lakeSALILSPLITCHECKbuilding a new subdivision (correct)SALILSPLITCHECKdancing in a fieldSALILSPLITCHECKgoing for a hike, B,1.0, B,1.0,B,1.0, B,1.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, C,0.0, B,1.0,B,1.0, C,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, A,0.0, B,1.0,B,1.0,B,1.0,0.3457459036417605,Low
363,id5320,Polar bears live in,frosty environments (correct)SALILSPLITCHECKtepid environmentsSALILSPLITCHECKwarm environmentsSALILSPLITCHECKtropical environments, A,1.0, A,1.0,A,1.0, A,1.0, C,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, C,0.0, A,1.0,A,1.0, B,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,0.3457459036417605,Low
1,id4958,There is most likely going to be fog around:,a marsh (correct)SALILSPLITCHECKa tundraSALILSPLITCHECKthe plainsSALILSPLITCHECKa desert, A,1.0, A,1.0,A,1.0, A,1.0, D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, B,0.0, A,1.0,A,1.0, C,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,0.3457459036417605,Low
124,id5081,The pull the human planet space rock orbiter has on certain bodies of dihydrogen monooxide results in?,telescope viewsSALILSPLITCHECKwater level fluctuations (correct)SALILSPLITCHECKanimalSALILSPLITCHECKplant harvesting, B,1.0, B,1.0,B,1.0, B,1.0, D,0.0, B,1.0, B,1.0,B,1.0,D,0.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0,B,1.0, B,1.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, A,0.0, B,1.0,B,1.0,B,1.0,0.3457459036417605,Low
490,id5447,where might a bunny live?,a thicket (correct)SALILSPLITCHECKatop palm treesSALILSPLITCHECKa sewer systemSALILSPLITCHECKa deserted island, A,1.0, A,1.0,A,1.0, A,1.0, D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0,A,1.0, C,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,0.3457459036417605,Low
344,id5301,Animals have more fat,in the oceanSALILSPLITCHECKin human homesSALILSPLITCHECKin landfillsSALILSPLITCHECKin polar areas (correct), D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,A,0.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, B,0.0, D,1.0,D,1.0, C,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,0.3457459036417605,Low
282,id5239,Which characteristic did a person inherit?,length of hairSALILSPLITCHECKnumber of friendsSALILSPLITCHECKnumber of nails (correct)SALILSPLITCHECKlength of shirt, A,0.0, A,0.0,A,0.0, D,0.0, C,1.0, C,1.0, A,0.0,C,1.0,D,0.0,A,0.0,A,0.0,D,0.0,A,0.0, A,0.0, A,0.0, D,0.0, A,0.0,A,0.0, A,0.0, A,0.0, A,0.0,A,0.0,A,0.0,C,1.0, B,0.0,A,0.0, D,0.0, A,0.0,A,0.0,A,0.0,0.34574590364176055,Low
213,id5170,Desert environments features,tropical plantsSALILSPLITCHECKtons of sun (correct)SALILSPLITCHECKmassive rain totalsSALILSPLITCHECKicy precipitation, B,1.0, B,1.0,B,1.0, B,1.0, D,0.0, D,0.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0,B,1.0, C,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, A,0.0, B,1.0,B,1.0,B,1.0,0.3790490217894516,Low
198,id5155,A plant left in the dark,produces fruitSALILSPLITCHECKgrows fasterSALILSPLITCHECKfails to grow (correct)SALILSPLITCHECKgets greener, C,1.0, C,1.0,C,1.0, C,1.0, B,0.0, C,1.0, C,1.0,C,1.0,B,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, B,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, A,0.0, C,1.0,C,1.0,C,1.0,0.3790490217894516,Low
95,id5052,Squirrels spend their fall,looking for pretty leaves to collectSALILSPLITCHECKstockpiling rocks for fighting in the winterSALILSPLITCHECKstockpiling pecans for the frigid months (correct)SALILSPLITCHECKcollecting twigs to keep warm, C,1.0, C,1.0,C,1.0, C,1.0, B,0.0, C,1.0, C,1.0,C,1.0,D,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, B,0.0, C,1.0,C,1.0, A,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,0.3790490217894516,Low
100,id5057,Grey clouds can bring,sunlightSALILSPLITCHECKfalling water molecules (correct)SALILSPLITCHECKblooming flowersSALILSPLITCHECKdrought conditions, B,1.0, B,1.0,B,1.0, D,0.0, B,1.0, D,0.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0,B,1.0, A,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, A,0.0, B,1.0,B,1.0,B,1.0,0.3790490217894516,Low
23,id4980,Overpopulation can cause,More fresh water for people to drinkSALILSPLITCHECKLower Life Expectancy in Countries (correct)SALILSPLITCHECKMore food for more peopleSALILSPLITCHECKMore space for places to people to live, B,1.0, B,1.0,B,1.0, B,1.0, C,0.0, B,1.0, B,1.0,B,1.0,D,0.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0,B,1.0, B,1.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, D,0.0,B,1.0, D,0.0, B,1.0,B,1.0,B,1.0,0.3790490217894516,Low
291,id5248,"A field begins to bloom and blossom and plants need to be pollinated. In order to spread seeds, plants will most rely on",pythonsSALILSPLITCHECKsalmonSALILSPLITCHECKrobins (correct)SALILSPLITCHECKcraters, C,1.0, C,1.0,C,1.0, C,1.0, D,0.0, C,1.0, C,1.0,C,1.0,B,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,B,0.0, D,0.0, C,1.0,C,1.0,C,1.0,0.3790490217894516,Low
257,id5214,Aluminum is what?,reprocessable (correct)SALILSPLITCHECKplasticSALILSPLITCHECKliquidSALILSPLITCHECKabsorbent, A,1.0, A,1.0,A,1.0, D,0.0, A,1.0, B,0.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0,A,1.0, A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, C,0.0, A,1.0,A,1.0,A,1.0,0.3790490217894516,Low
425,id5382,"if a pot on the stove is described as hot, what does this mean?",the body of the pot is of high temperature (correct)SALILSPLITCHECKthe body of the pot is coldSALILSPLITCHECKall of theseSALILSPLITCHECKthe body of the pot is wet, A,1.0, A,1.0,A,1.0, C,0.0, D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, C,0.0, A,1.0,A,1.0, D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, A,1.0,A,1.0, D,0.0, A,1.0,A,1.0,A,1.0,0.3790490217894516,Low
297,id5254,"In a closed circuit, electricity will",burn outSALILSPLITCHECKcharge itselfSALILSPLITCHECKloop endlessly (correct)SALILSPLITCHECKresist flow, C,1.0, C,1.0,C,1.0, C,1.0, D,0.0, C,1.0, C,1.0,C,1.0,D,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, A,0.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, A,0.0, C,1.0,C,1.0,C,1.0,0.3790490217894516,Low
295,id5252,An organism that makes food for itself,is nutritionally self sustaining (correct)SALILSPLITCHECKwill die faster than other organismsSALILSPLITCHECKwill need help sustaining strengthSALILSPLITCHECKis reliant on other organisms for assistance, A,1.0, A,1.0,A,1.0, A,1.0, D,0.0, A,1.0, A,1.0,A,1.0,D,0.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0,A,1.0, B,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,0.3790490217894516,Low
431,id5388,The appropriate place to put this item is the recycling bin,used motor oilSALILSPLITCHECKused soda can (correct)SALILSPLITCHECKused Styrofoam platesSALILSPLITCHECKleft over medicine, B,1.0, B,1.0,B,1.0, B,1.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,C,0.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0,B,1.0, B,1.0, B,1.0, D,0.0,B,1.0,B,1.0,B,1.0, B,1.0,A,0.0, B,1.0, B,1.0,B,1.0,B,1.0,0.3790490217894516,Low
77,id5034,The man's heart skipped a beat and he felt pain after touching which of these?,ice cubeSALILSPLITCHECKwaterSALILSPLITCHECKelectrical transformer (correct)SALILSPLITCHECKgrass, C,1.0, C,1.0,C,1.0, C,1.0, B,0.0, C,1.0, C,1.0,C,1.0,D,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, B,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, B,0.0, C,1.0,C,1.0,C,1.0,0.3790490217894516,Low
240,id5197,Which animal lays eggs,emus (correct)SALILSPLITCHECKdogsSALILSPLITCHECKsquirrelsSALILSPLITCHECKgiraffes, A,1.0, A,1.0,A,1.0, D,0.0, C,0.0, C,0.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, C,0.0, A,1.0,A,1.0, A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,0.3790490217894516,Low
312,id5269,Which of these foods might have a negative impact on humans?,Organic cornSALILSPLITCHECKConventional corn (correct)SALILSPLITCHECKOrganic potatoSALILSPLITCHECKOrganic Apples, B,1.0, B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0,A,0.0,B,1.0,B,1.0,D,0.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0, A,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,D,0.0, C,0.0, B,1.0,B,1.0,B,1.0,0.3790490217894516,Low
137,id5094,You can experience a change of pressure when,Yelling really loudSALILSPLITCHECKSoaring the skies (correct)SALILSPLITCHECKGoing walkingSALILSPLITCHECKriding a bike, B,1.0, B,1.0,B,1.0, B,1.0, D,0.0, C,0.0, B,1.0,B,1.0,D,0.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0, A,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, C,0.0, B,1.0,B,1.0,B,1.0,0.3790490217894516,Low
135,id5092,Asteroids crashing on planets can leave behind,"large, bowl-shaped cavities in the ground (correct)SALILSPLITCHECKaliens and foreign foodsSALILSPLITCHECKsmall dents in the planet's coreSALILSPLITCHECKlakes filled with salty water", A,1.0, A,1.0,A,1.0, C,0.0, D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, B,0.0, A,1.0,A,1.0, B,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,0.3790490217894516,Low
173,id5130,What do tuna eat?,Atlantic menhaden (correct)SALILSPLITCHECKSwedish fishSALILSPLITCHECKgummy fishSALILSPLITCHECKlaminariales, A,1.0, A,1.0,A,1.0, A,1.0, C,0.0, A,1.0, A,1.0,A,1.0,D,0.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, C,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, D,0.0, A,1.0,A,1.0,A,1.0,0.3790490217894516,Low
145,id5102,Which of these has shape that changes depending on the container which it resides within?,paperSALILSPLITCHECKwoodSALILSPLITCHECKstoneSALILSPLITCHECKorange juice (correct), D,1.0, D,1.0,D,1.0, B,0.0, A,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, B,0.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0,A,0.0,D,1.0,D,1.0, B,0.0,D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,0.3790490217894516,Low
169,id5126,Evaporation,only happens in the summerSALILSPLITCHECKis like nature's disappearing water trick (correct)SALILSPLITCHECKis caused by snowSALILSPLITCHECKinvolves the disappearance of sunlight, B,1.0, B,1.0,B,1.0, B,1.0, A,0.0, B,1.0, B,1.0,B,1.0,A,0.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0,B,1.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, A,0.0, B,1.0,B,1.0,B,1.0,0.3790490217894516,Low
112,id5069,A plant needs a specific climate to grow and,witherSALILSPLITCHECKpersist (correct)SALILSPLITCHECKdieSALILSPLITCHECKdecay, B,1.0, B,1.0,B,1.0, C,0.0, C,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, C,0.0, B,1.0,B,1.0, C,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, D,0.0, B,1.0,B,1.0,B,1.0,0.3790490217894516,Low
155,id5112,Medicine is used to cure but can cause people to have allergic reactions such as,spider bitesSALILSPLITCHECKvomiting (correct)SALILSPLITCHECKplacebo effectSALILSPLITCHECKdance fever, B,1.0, B,1.0,B,1.0, B,1.0, C,0.0, D,0.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0, B,1.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, C,0.0, D,0.0,B,1.0,C,0.0,0.3790490217894516,Low
336,id5293,to find out how fast you are going you first need to know,where you're goingSALILSPLITCHECKdistance traveled (correct)SALILSPLITCHECKdistance to travelSALILSPLITCHECKhome location, B,1.0, B,1.0,B,1.0, B,1.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0,B,1.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, D,0.0, C,0.0,B,1.0,B,1.0,0.3790490217894517,Low
59,id5016,What could be a positive aspect of a tree being cut down?,the plants that were under the tree will have access to more light (correct)SALILSPLITCHECKthe squirrels that were in that tree will have an easier time getting to their homeSALILSPLITCHECKPlants under the tree will get cooled off by the shadeSALILSPLITCHECKThe sun will shine brighter than before, A,1.0, A,1.0,A,1.0, A,1.0, B,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0,A,1.0, C,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, B,0.0, A,1.0,A,1.0,A,1.0,0.3790490217894517,Low
255,id5212,Which of these combinations would be desired if someone wanted to make a cutting implement that lasts a long time?,ice and snowSALILSPLITCHECKsticks and stonesSALILSPLITCHECKsnow and waterSALILSPLITCHECKiron and carbon (correct), D,1.0, D,1.0,D,1.0, D,1.0, C,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, B,0.0, D,1.0,D,1.0, A,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, C,0.0, D,1.0,D,1.0,D,1.0,0.3790490217894517,Low
68,id5025,When trying to pull a rose out of the ground why do you encounter resistance?,roots (correct)SALILSPLITCHECKtensile strengthSALILSPLITCHECKplant temperatureSALILSPLITCHECKplant color, A,1.0, A,1.0,A,1.0, A,1.0, C,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0,A,1.0, C,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, D,0.0, A,1.0,A,1.0,A,1.0,0.3790490217894517,Low
307,id5264,The moon is known for having what feature?,frozen streams of waterSALILSPLITCHECKlarge bowl shaped cavities (correct)SALILSPLITCHECKcaves formed by solar windsSALILSPLITCHECKgroups of large trees, B,1.0, B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0, C,0.0, B,1.0, C,0.0,B,1.0,B,1.0,B,1.0, B,1.0,A,0.0, D,0.0, B,1.0,B,1.0,B,1.0,0.3790490217894517,Low
302,id5259,What is an example of clear weather meaning sunny weather?,more stars are visible on clear nightsSALILSPLITCHECKcloud cover protects from sunburnSALILSPLITCHECKclear days will be warmerSALILSPLITCHECKfewer clouds allow for more sunlight (correct), D,1.0, D,1.0,C,0.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, B,0.0, D,1.0,D,1.0, C,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, A,0.0, D,1.0,D,1.0,D,1.0,0.3790490217894517,Low
