,instance_id,input.text,references,predicted_text_0,stats.f1_score_0,predicted_text_1,stats.f1_score_1,predicted_text_2,stats.f1_score_2,predicted_text_3,stats.f1_score_3,predicted_text_4,stats.f1_score_4,predicted_text_5,stats.f1_score_5,predicted_text_6,stats.f1_score_6,predicted_text_7,stats.f1_score_7,predicted_text_8,stats.f1_score_8,predicted_text_9,stats.f1_score_9,predicted_text_10,stats.f1_score_10,predicted_text_11,stats.f1_score_11,predicted_text_12,stats.f1_score_12,predicted_text_13,stats.f1_score_13,predicted_text_14,stats.f1_score_14,predicted_text_15,stats.f1_score_15,predicted_text_16,stats.f1_score_16,predicted_text_17,stats.f1_score_17,predicted_text_18,stats.f1_score_18,predicted_text_19,stats.f1_score_19,predicted_text_20,stats.f1_score_20,predicted_text_21,stats.f1_score_21,predicted_text_22,stats.f1_score_22,predicted_text_23,stats.f1_score_23,predicted_text_24,stats.f1_score_24,predicted_text_25,stats.f1_score_25,predicted_text_26,stats.f1_score_26,predicted_text_27,stats.f1_score_27,predicted_text_28,stats.f1_score_28,predicted_text_29,stats.f1_score_29,std,agreement_level
645,id3496,Blood alcohol concentration means the parts of alcohol in the blood in relation to what?,mass of alcohol per volume of blood or mass of alcohol per mass of blood (correct)SALILSPLITCHECKvolume of blood (correct)SALILSPLITCHECKethanol (correct), Water,0.0, volume of blood,1.0, 100,0.0,100 parts of blood,0.5714285714285714,1000,0.0,1000 parts,0.0,100 milliliters,0.0,Weight,0.0, the weight of the blood,0.6666666666666666, the whole volume of blood in the body,0.6666666666666666, The amount of alcohol in the blood,0.5,Water,0.0, 100 milligrams of alcohol per 100 milliliters of blood,0.5714285714285714,100 parts of blood,0.5714285714285714," Blood alcohol concentration (BAC) is a measure of the amount of alcohol in a person's blood. It is expressed as a percentage of alcohol by volume (ABV). For example, a BAC of 0.08% means that there is 0.08 grams of alcohol for every 100 milliliters of blood.",0.23529411764705882, Parts of blood,0.6666666666666666, 1000 parts of blood,0.5714285714285714,1000,0.0,Blood,0.5, Blood,0.5, Volume,0.5,100,0.0, water,0.0,1000,0.0, Parts per million,0.2,100 parts of blood,0.5714285714285714, 1000 parts of blood,0.5714285714285714, Parts per 1000,0.2,1000,0.0,parts of alcohol in the blood in relation to the total blood volume,0.5,0.301087846943238,Low
944,id787,What written material is included in the talmud?,"the Mishnah (Hebrew: משנה, c. 200 CE), a written compendium of Rabbinic Judaism's Oral Torah (correct)SALILSPLITCHECKthe Gemara (c. 500 CE), an elucidation of the Mishnah and related Tannaitic writings that often ventures onto other subjects and expounds broadly on the Hebrew Bible (correct)SALILSPLITCHECKthe Mishnah (correct)SALILSPLITCHECKthe Gemara (correct)", The Mishnah and the Gemara,0.5, Oral Torah,0.26666666666666666," The torah, the mishnah, the gemara, and the halacha",0.3333333333333333,The mishnah and the gemara,0.5,Jewish Law and Tradition,0.07692307692307693,Mishnah and Gemara,0.5,Mishnah,1.0,Mishnah and Gemara,0.5, the Mishnah and the Gemara,0.5, a collection of texts that are considered sacred or authoritative in Judaism,0.12121212121212122, The Mishnah,1.0,Oral law,0.13333333333333333, The torah,0.14285714285714285,The Talmud includes the Mishnah and Gemara.,0.3333333333333333, The Talmud is a collection of Jewish religious texts that includes the Mishnah and the Gemara. The Mishnah is a compilation of oral traditions that were written down in the 2nd century CE. The Gemara is a commentary on the Mishnah that was written down in the 5th century CE.,0.29166666666666663," The torah, the prophets, and the writings",0.15384615384615385, The Talmud is a collection of Jewish religious texts that includes the Mishnah and the Gemara. The Mishnah is a collection of oral traditions that were compiled in the 2nd century CE. The Gemara is a commentary on the Mishnah that was compiled in the 5th century CE.,0.30434782608695654,Mishnah,1.0,The Mishnah and Gemara,0.5, Jewish law,0.0," Jewish law, ethics, customs, and history.",0.07142857142857142,Jewish law,0.0, Jewish oral tradition,0.125,"The Talmud is a collection of rabbinic discussions pertaining to Jewish law, ethics, customs, history, philosophy, and theology.",0.13793103448275862, Oral law,0.13333333333333333,The Talmud includes the Mishnah and the Gemara.,0.3333333333333333," The Mishnah, the Tosefta, the Babylonian Talmud, and the Jerusalem Talmud",0.2857142857142857, The Mishnah,1.0,Commentaries and interpretations on the oral traditions and written law contained in the Mishnah.,0.25,Jewish law and tradition,0.07692307692307693,0.3021296823276058,Low
347,id2292,What does a heart rate of 131 mean?,tachycardia in adults (correct)SALILSPLITCHECKTachycardia (correct), A heart rate of 131 beats per minute is considered to be within the normal range for adults.,0.10526315789473684, 131 beats per minute,0.0, Your heart is beating at 131 beats per minute.,0.0,131 beats per minute,0.0,High,0.0,"The output should be a concise answer to the question, similar to the previous examples. However, without additional context, it's not clear what the question is asking about a heart rate of 131. It could be asking if it's normal, high, or related to a specific condition or activity level. Since the previous answers were factual and specific, I will provide a general factual response.",0.0,Normal,0.0,Tachycardia,1.0, tachycardia,1.0," a sign of a heart attack or other serious cardiac event. It requires immediate medical attention. A heart rate that rapid may indicate a lack of oxygen and blood flow to the body's tissues. It may also indicate overexertion or other physical stress. In this case, it is important to seek medical attention as soon as possible. ",0.046511627906976744, 131 beats per minute,0.0,Normal,0.0, It means that your heart is beating at a rate of 131 beats per minute.,0.0,2013,0.0," A heart rate of 131 beats per minute (bpm) is considered to be high. The normal resting heart rate for adults is between 60 and 100 bpm. A heart rate of 131 bpm could be caused by a number of factors, including exercise, stress, anxiety, or certain medical conditions.",0.05405405405405406, Normal,0.0," A heart rate of 131 beats per minute is considered to be tachycardic, or fast. This can be caused by a variety of factors, such as exercise, stress, or anxiety. In some cases, it can also be a sign of an underlying medical condition. If you are experiencing a heart rate of 131 beats per minute or higher, it is important to see a doctor to rule out any potential causes.",0.04,Normal,0.0,Normal,0.0, 131 beats per minute,0.0, A heart rate of 131 is considered to be a moderately elevated heart rate. It is usually seen during exercise or in people who are under stress.,0.08,It means that your heart is beating 131 times per minute.,0.0, 131,0.0,Normal,0.0, 131 beats per minute,0.0,2014,0.0, Tachycardia,1.0, 131 beats per minute,0.0,Elevated,0.0,131,0.0,0.30260141772690546,Low
4,id1014,Where is the opposition with jordan klepper filmed?,"Hotel Pennsylvania, New York City (correct)", New York City,0.7499999999999999, New York City,0.7499999999999999, New York,0.5714285714285714,New York,0.5714285714285714,New York,0.5714285714285714,New York,0.5714285714285714,New York City,0.7499999999999999,New York,0.5714285714285714," Washington, D.C.",0.0, the United States,0.0, New York City,0.7499999999999999,New York,0.5714285714285714, Los Angeles,0.0,Unknown,0.0, New York City,0.7499999999999999, New York,0.5714285714285714, New York City,0.7499999999999999,New York,0.5714285714285714,New York,0.5714285714285714, Los Angeles,0.0, New York City,0.7499999999999999,New York,0.5714285714285714, New York City,0.7499999999999999,Washington DC,0.0, New York,0.5714285714285714,2014,0.0, New York City,0.7499999999999999, Toronto,0.0,New York City,0.7499999999999999,New York,0.5714285714285714,0.3035678064113084,Low
842,id4268,Where did the world's largest recorded wave occur?,Lituya Bay in Alaska (correct), Alaska,0.4, 1958,0.0," Mavericks, California",0.0,"Nazare, Portugal",0.0,New Zealand,0.0,Portugal,0.0,1995,0.0,Alaska,0.4, in the North Atlantic Ocean,0.25," the Bay of Fundy, Canada, on July 25, 2012",0.16666666666666666, 2011,0.0,Alaska,0.4," Nazaré, Portugal",0.0,Unknown,0.0," Lituya Bay, Alaska",0.8571428571428572, Chile,0.0," Lituya Bay, Alaska",0.8571428571428572,"Lituya Bay, Alaska",0.8571428571428572,Portugal,0.0," Nazare, Portugal",0.0," Nazaré, Portugal",0.0,Alaska,0.4, Portugal,0.0,Japan,0.0, Portugal,0.0,Portugal,0.0," Lituya Bay, Alaska",0.8571428571428572, Alaska,0.4,Portugal,0.0,Hawaii,0.0,0.30457203864354704,Low
221,id1820,Who won the world cup in cricket 2017?,Pakistan (correct), Pakistan,1.0, West Indies,0.0, India,0.0,India,0.0,Pakistan,1.0,Australia (women's) / England (men's),0.0,England,0.0,Pakistan,1.0, India,0.0, India,0.0, England,0.0,India,0.0, India,0.0,England,0.0, England,0.0, England,0.0, England,0.0,India,0.0,India,0.0, Australia,0.0, England,0.0,India,0.0, West Indies,0.0,India,0.0, India,0.0,England,0.0, India,0.0, England,0.0,Australia,0.0,England,0.0,0.30512857662936443,Low
120,id1410,Who sings don't take your guns to town?,Johnny Cash (correct)SALILSPLITCHECKU2 (correct), Johnny Cash,1.0, Johnny Cash,1.0, Waylon Jennings,0.0,Johnny cash,1.0,Johnny Cash,1.0,Johnny Cash,1.0,Johnny Cash,1.0,Johnny Cash,1.0, Johnny Cash,1.0, The Blasters,0.0, Johnny Cash,1.0,Johnny Cash,1.0, The band The Band Perry,0.0,Johnny Cash,1.0, Johnny Cash,1.0, Johnny Cash,1.0, Johnny Cash,1.0,Johnny Cash,1.0,Johnny Cash,1.0, Johnny Cash,1.0, Johnny Cash,1.0,Johnny Cash,1.0, Johnny Cash,1.0,Johnny Cash,1.0, Johnny Cash,1.0,Johnny Cash,1.0, Johnny Cash,1.0, Johnny Cash,1.0,Johnny Cash,1.0,Johnny Cash,1.0,0.3051285766293645,Low
562,id3188,How many seasons of vampire diaries r there?,8 (correct)SALILSPLITCHECKeight (correct), 8,1.0, 8,1.0, 5,0.0,8,1.0,8,1.0,8,1.0,8,1.0,8,1.0, 8,1.0, 7 seasons,0.0, 8,1.0,8,1.0, 7,0.0,8,1.0, 8,1.0, 8,1.0, 8,1.0,8,1.0,8,1.0, 8,1.0, 8,1.0,8,1.0, 8,1.0,8,1.0, 8,1.0,8,1.0, 8,1.0, 8,1.0,8,1.0,8,1.0,0.3051285766293645,Low
88,id1298,Who plays the beast on the new beauty and the beast?,Dan Stevens (correct), Dan Stevens,1.0, Dan Stevens,1.0, Dan Stevens,1.0,Luke Evans,0.0,Dan Stevens,1.0,Dan Stevens,1.0,Dan Stevens,1.0,Dan Stevens,1.0, Dan Stevens,1.0, Josh Gad,0.0, Dan Stevens,1.0,Dan Stevens,1.0, Luke Evans,0.0,Dan Stevens,1.0, Dan Stevens,1.0, Dan Stevens,1.0, Dan Stevens,1.0,Dan Stevens,1.0,Dan Stevens,1.0, Dan Stevens,1.0, Dan Stevens,1.0,Dan Stevens,1.0, Dan Stevens,1.0,Dan Stevens,1.0, Dan Stevens,1.0,Dan Stevens,1.0, Dan Stevens,1.0, Dan Stevens,1.0,Dan Stevens,1.0,Dan Stevens,1.0,0.3051285766293645,Low
928,id725,Season 2 this is us number of episodes?,18 (correct)SALILSPLITCHECK13 (correct)SALILSPLITCHECK15 (correct), 18,1.0, 18,1.0, 10,0.0,18,1.0,18,1.0,18,1.0,18,1.0,18,1.0, 18,1.0, 13,1.0, 18,1.0,18,1.0, 10,0.0,18,1.0, 18,1.0, 24,0.0, 18,1.0,18,1.0,18,1.0, 18,1.0, 18,1.0,18,1.0, 18,1.0,18,1.0, 18,1.0,18,1.0, 18,1.0, 18,1.0,18,1.0,18,1.0,0.30512857662936455,Low
499,id2944,Who played bailey in the sisterhood of the traveling pants?,Jenna Boyd (correct), Alexis Bledel,0.0, Amber Tamblyn,0.0, Amber Tamblyn,0.0,America ferrera,0.0,Jenna Boyd,1.0,Jenna Boyd,1.0,Amber Tamblyn,0.0,America Ferrera,0.0, Alexis Bledel,0.0, Amber Tamblyn,0.0, Amber Tamblyn,0.0,Amber Tamblyn,0.0, Jennifer Coolidge,0.0,Amber Tamblyn,0.0, Amber Tamblyn,0.0, America ferrera,0.0, Jenna Boyd,1.0,Blake Lively,0.0,Blake Lively,0.0, Alexis Bledel,0.0, Alexis Bledel,0.0,Blake Lively,0.0, Amber Tamblyn,0.0,Amber Tamblyn,0.0, Amber Tamblyn,0.0,Amber Tamblyn,0.0, Alexis Bledel,0.0, Alexis Bledel,0.0,Amber Tamblyn,0.0,America Ferrera,0.0,0.30512857662936455,Low
137,id1464,The gulf stream the world's fastest ocean current flows along the western side of this water body?,Atlantic ocean (correct), Atlantic Ocean,1.0, atlantic ocean,1.0, Atlantic Ocean,1.0,Atlantic ocean,1.0,Atlantic Ocean,1.0,Atlantic Ocean,1.0,Atlantic Ocean,1.0,Atlantic Ocean,1.0, North America,0.0, Atlantic Ocean,1.0, Atlantic Ocean,1.0,Atlantic Ocean,1.0, Atlantic ocean,1.0,Atlantic Ocean,1.0, North America,0.0, Atlantic ocean,1.0, North America,0.0,Atlantic ocean,1.0,Atlantic Ocean,1.0, Atlantic Ocean,1.0, Atlantic Ocean,1.0,Atlantic Ocean,1.0, Atlantic Ocean,1.0,Atlantic Ocean,1.0, Atlantic Ocean,1.0,Atlantic Ocean,1.0, Atlantic Ocean,1.0, Atlantic Ocean,1.0,Atlantic Ocean,1.0,Atlantic Ocean,1.0,0.30512857662936455,Low
602,id3334,Who was the first imperial power that was fighting in vietnam?,France (correct), France,1.0, France,1.0, France,1.0,France,1.0,France,1.0,France,1.0,France,1.0,France,1.0, France,1.0, France,1.0, The United States,0.0,France,1.0, France,1.0,France,1.0," The first imperial power that was fighting in Vietnam was the Chinese. The Chinese ruled Vietnam for over a thousand years, from 111 BC to 938 AD. During this time, the Vietnamese people fought against Chinese rule on numerous occasions. In 938 AD, the Vietnamese finally defeated the Chinese and gained their independence.",0.0, France,1.0, China,0.0,France,1.0,France,1.0, France,1.0, France,1.0,France,1.0, France,1.0,France,1.0, France,1.0,France,1.0, France,1.0, France,1.0,France,1.0,France,1.0,0.30512857662936455,Low
494,id2914,When was the last time michigan won the championship?,1989 (correct), 2014,0.0, 1997,0.0, 2013,0.0,1989,1.0,1997,0.0,2000,0.0,2016,0.0,1997,0.0, 1989,1.0, 1997,0.0, 1997,0.0,1997,0.0, 2010,0.0,1997,0.0, 1997,0.0, 1997,0.0, 1997,0.0,1997,0.0,1997,0.0, 1997,0.0, 2018,0.0,1997,0.0, 1989,1.0,1997,0.0, 1997,0.0,1997,0.0, 1997,0.0, 1997,0.0,1997,0.0,2018,0.0,0.3051285766293646,Low
922,id709,Who plays connor's mom in madeas christmas?,Kathy Najimy (correct), Tika Sumpter,0.0, Loretta Devine,0.0, Tia Mowry,0.0,Tika Sumpter,0.0,Alicia Witt,0.0,Kathy Najimy,1.0,Loretta Devine,0.0,Tyler Perry,0.0, Lynn Whitfield,0.0, Christina Moore,0.0, Loretta Devine,0.0,Cassi Davis,0.0, Jennifer Garner,0.0,"I do not have enough context to determine the answer. The examples show a mapping between questions and factual answers, but do not provide a clear pattern. To respond properly, I would need more details about the intended mapping you want me to learn. Please provide some additional details or instructions if you would like me to attempt answering the question about who plays Connor's mom in Madea's Christmas.",0.0, Jennifer Lewis,0.0, Cassi Davis,0.0, Answer: Jennifer Gibney,0.0,Cassi Davis,0.0,Kathy Najimy,1.0, Tamela mann,0.0, Anna Maria Horsford,0.0,Tika Sumpter,0.0, Kathy Najimy,1.0,Angela Means,0.0, Whoopi Goldberg,0.0,Anna Maria Horsford,0.0, Tika Sumpter,0.0, Loretta Devine,0.0,Tyler Perry,0.0,"Cheryl ""Pepsii"" Riley",0.0,0.3051285766293646,Low
7,id1028,How many players have scored 10000 runs in odi?,11 (correct)SALILSPLITCHECKeleven (correct), 17,0.0, 10,0.0, 2,0.0,11,1.0,14,0.0,10,0.0,12,0.0,14,0.0, 13,0.0, 10,0.0, 4,0.0,1,0.0, 6,0.0,3,0.0, 14,0.0, 5,0.0, 14,0.0,11,1.0,14,0.0, 5,0.0, 11,1.0,14,0.0, 13,0.0,10,0.0, 5,0.0,6,0.0, 14,0.0, 3,0.0,4,0.0,12,0.0,0.3051285766293646,Low
689,id3676,What color pages in the emergency response guidebook (erg) list compounds by name?,blue (correct), White,0.0, White,0.0, Yellow,0.0,Yellow,0.0,Yellow,0.0,Yellow,0.0,Yellow,0.0,White,0.0, Blue,1.0, Red,0.0, Red,0.0,Yellow,0.0, Yellow,0.0,Yellow,0.0, Yellow pages,0.0, Yellow,0.0, Yellow,0.0,Blue,1.0,Orange,0.0, Orange,0.0, Yellow,0.0,Blue,1.0, Yellow,0.0,Orange,0.0, Yellow,0.0,Yellow,0.0, White,0.0, White,0.0,Yellow,0.0,Yellow,0.0,0.3051285766293646,Low
138,id1468,How many nuclear power plants in washington state?,3 (correct), 1,0.0, 1,0.0, 3,1.0,0,0.0,1,0.0,1,0.0,5,0.0,1,0.0, 6,0.0, 1,0.0, 2,0.0,3,1.0, 4,0.0,1,0.0, 1,0.0, 4,0.0, 1,0.0,5,0.0,1,0.0, 4,0.0, 0,0.0,1,0.0, 2,0.0,1,0.0, 6,0.0,1,0.0, 4,0.0, 5,0.0,2,0.0,3,1.0,0.30512857662936466,Low
351,id2302,Who plays genie in ferris bueller's day off?,Jennifer Grey (correct), Matthew Broderick,0.0, Jennifer Grey,1.0, Mia Sara,0.0,Alan ruck,0.0,Jennifer Grey,1.0,Edie McClurg,0.0,Ben Stein,0.0,Charlie Sheen,0.0, Edie McClurg,0.0, Cathy Moriarty,0.0, Alan Ruck,0.0,Cindy Pickett,0.0, Matthew Broderick,0.0,Alan Ruck,0.0, There is no character named Genie in Ferris Bueller's Day Off.,0.0, John Hughes,0.0, There is no character named Genie in Ferris Bueller's Day Off.,0.0,Alan Ruck,0.0,Jeffrey Jones,0.0, Alan Ruck,0.0, Jeffrey Jones,0.0,Ben Stein,0.0, Ben Stein,0.0,Mia Sara,0.0, Robin Williams,0.0,Alan Ruck,0.0, Jennifer Grey,1.0, Matthew Broderick,0.0,Jeffrey Jones,0.0,Matthew Broderick,0.0,0.30512857662936466,Low
793,id407,Host of the late show who was once a correspondent for the daily show?,Craig Kilborn (correct)SALILSPLITCHECKStephen Colbert (correct), Stephen Colbert,1.0, jimmy fallon,0.0, Stephen Colbert,1.0,Stephen Colbert,1.0,Stephen Colbert,1.0,Stephen Colbert,1.0,Stephen Colbert,1.0,Stephen Colbert,1.0, Stephen Colbert,1.0, Stephen Colbert,1.0, Stephen Colbert,1.0,Stephen Colbert,1.0, John Oliver,0.0,Stephen Colbert,1.0, Stephen Colbert,1.0, Stephen Colbert,1.0, Stephen Colbert,1.0,Stephen Colbert,1.0,Stephen Colbert,1.0, Stephen Colbert,1.0, Stephen Colbert,1.0,Stephen Colbert,1.0, Stephen Colbert,1.0,Stephen Colbert,1.0, Trevor Noah,0.0,Stephen Colbert,1.0, Stephen Colbert,1.0, Stephen Colbert,1.0,Stephen Colbert,1.0,Stephen Colbert,1.0,0.30512857662936466,Low
431,id2652,Who plays dorian tyrell when he puts on the mask?,Peter Greene (correct),,0.0, John Leguizamo,0.0, James Franco,0.0,Michael Myers,0.0,Peter Greene,1.0,Peter Greene,1.0,James Remar,0.0,Bruce Willis,0.0, Heath Ledger,0.0, Will Poulter,0.0, Michael B. Jordan,0.0,Johnathon Schaech,0.0, Tom Hiddleston,0.0,Jim Carrey,0.0, James Cromwell,0.0, Michael Jai White,0.0, Answer: James Cromwell,0.0,Michael Jai White,0.0,Jim Carrey,0.0, Johnny Depp,0.0, Jim Carrey,0.0,Jim Carrey,0.0, Cameron Diaz,0.0,James Marsden,0.0, Alexander Siddig,0.0,Jim Carrey,0.0, Sean Bean,0.0, Alex roe,0.0,Cameron Thorne,0.0,Peter Greene,1.0,0.30512857662936466,Low
